page_a,page_b,width,jaccard,indexable_a,indexable_b
cassia,ruscus,390,0.9643,false,false
cassia,tapioca,390,0.9643,false,false
cassia,tremella,390,0.9643,false,false
cedar,condonopsis,390,0.9643,false,false
cedar,cyathula,390,0.9643,false,false
cedar,dipsacus,390,0.9643,false,false
cedar,eschsoltzaxanthone,390,0.9643,false,false
cedar,isatis,390,0.9643,false,false
cedar,lithothamnium,390,0.9643,false,false
cedar,lodhtree,390,0.9643,false,false
cedar,lysophosphtidylcholine,390,0.9643,false,false
cedar,molluscs,390,0.9643,false,false
cedar,mycozyme,390,0.9643,false,false
cedar,phycocyanins,390,0.9643,false,false
cedar,ruscus,390,0.9643,false,false
cedar,tapioca,390,0.9643,false,false
cedar,tremella,390,0.9643,false,false
condonopsis,cyathula,390,0.9643,false,false
condonopsis,dipsacus,390,0.9643,false,false
condonopsis,eschsoltzaxanthone,390,0.9643,false,false
condonopsis,isatis,390,0.9643,false,false
condonopsis,lithothamnium,390,0.9643,false,false
condonopsis,lodhtree,390,0.9643,false,false
condonopsis,lysophosphtidylcholine,390,0.9643,false,false
condonopsis,molluscs,390,0.9643,false,false
condonopsis,mycozyme,390,0.9643,false,false
condonopsis,phycocyanins,390,0.9643,false,false
condonopsis,ruscus,390,0.9643,false,false
condonopsis,tapioca,390,0.9643,false,false
condonopsis,tremella,390,0.9643,false,false
cyathula,dipsacus,390,0.9643,false,false
cyathula,eschsoltzaxanthone,390,0.9643,false,false
cyathula,isatis,390,0.9643,false,false
cyathula,lithothamnium,390,0.9643,false,false
cyathula,lodhtree,390,0.9643,false,false
cyathula,lysophosphtidylcholine,390,0.9643,false,false
cyathula,molluscs,390,0.9643,false,false
cyathula,mycozyme,390,0.9643,false,false
cyathula,phycocyanins,390,0.9643,false,false
cyathula,ruscus,390,0.9643,false,false
cyathula,tapioca,390,0.9643,false,false
cyathula,tremella,390,0.9643,false,false
dipsacus,eschsoltzaxanthone,390,0.9643,false,false
dipsacus,isatis,390,0.9643,false,false
dipsacus,lithothamnium,390,0.9643,false,false
dipsacus,lodhtree,390,0.9643,false,false
dipsacus,lysophosphtidylcholine,390,0.9643,false,false
dipsacus,molluscs,390,0.9643,false,false
dipsacus,mycozyme,390,0.9643,false,false
dipsacus,phycocyanins,390,0.9643,false,false
dipsacus,ruscus,390,0.9643,false,false
dipsacus,tapioca,390,0.9643,false,false
dipsacus,tremella,390,0.9643,false,false
eschsoltzaxanthone,isatis,390,0.9643,false,false
eschsoltzaxanthone,lithothamnium,390,0.9643,false,false
eschsoltzaxanthone,lodhtree,390,0.9643,false,false
eschsoltzaxanthone,lysophosphtidylcholine,390,0.9643,false,false
eschsoltzaxanthone,molluscs,390,0.9643,false,false
eschsoltzaxanthone,mycozyme,390,0.9643,false,false
eschsoltzaxanthone,phycocyanins,390,0.9643,false,false
eschsoltzaxanthone,ruscus,390,0.9643,false,false
eschsoltzaxanthone,tapioca,390,0.9643,false,false
eschsoltzaxanthone,tremella,390,0.9643,false,false
isatis,lithothamnium,390,0.9643,false,false
isatis,lodhtree,390,0.9643,false,false
isatis,lysophosphtidylcholine,390,0.9643,false,false
isatis,molluscs,390,0.9643,false,false
isatis,mycozyme,390,0.9643,false,false
isatis,phycocyanins,390,0.9643,false,false
isatis,ruscus,390,0.9643,false,false
isatis,tapioca,390,0.9643,false,false
isatis,tremella,390,0.9643,false,false
lithothamnium,lodhtree,390,0.9643,false,false
lithothamnium,lysophosphtidylcholine,390,0.9643,false,false
lithothamnium,molluscs,390,0.9643,false,false
lithothamnium,mycozyme,390,0.9643,false,false
lithothamnium,phycocyanins,390,0.9643,false,false
lithothamnium,ruscus,390,0.9643,false,false
lithothamnium,tapioca,390,0.9643,false,false
lithothamnium,tremella,390,0.9643,false,false
lodhtree,lysophosphtidylcholine,390,0.9643,false,false
lodhtree,molluscs,390,0.9643,false,false
lodhtree,mycozyme,390,0.9643,false,false
lodhtree,phycocyanins,390,0.9643,false,false
lodhtree,ruscus,390,0.9643,false,false
lodhtree,tapioca,390,0.9643,false,false
lodhtree,tremella,390,0.9643,false,false
lysophosphtidylcholine,molluscs,390,0.9643,false,false
lysophosphtidylcholine,mycozyme,390,0.9643,false,false
lysophosphtidylcholine,phycocyanins,390,0.9643,false,false
lysophosphtidylcholine,ruscus,390,0.9643,false,false
lysophosphtidylcholine,tapioca,390,0.9643,false,false
lysophosphtidylcholine,tremella,390,0.9643,false,false
molluscs,mycozyme,390,0.9643,false,false
molluscs,phycocyanins,390,0.9643,false,false
molluscs,ruscus,390,0.9643,false,false
molluscs,tapioca,390,0.9643,false,false
molluscs,tremella,390,0.9643,false,false
mycozyme,phycocyanins,390,0.9643,false,false
mycozyme,ruscus,390,0.9643,false,false
mycozyme,tapioca,390,0.9643,false,false
mycozyme,tremella,390,0.9643,false,false
phycocyanins,ruscus,390,0.9643,false,false
phycocyanins,tapioca,390,0.9643,false,false
phycocyanins,tremella,390,0.9643,false,false
ruscus,tapioca,390,0.9643,false,false
ruscus,tremella,390,0.9643,false,false
tapioca,tremella,390,0.9643,false,false
arugula,asparagus-adscendens,390,0.9474,false,false
arugula,beta-glucosidase,390,0.9474,false,false
arugula,capillary-artemisia,390,0.9474,false,false
arugula,chia-protein,390,0.9474,false,false
arugula,corn-fiber,390,0.9474,false,false
arugula,cyanthillium-cinereum,390,0.9474,false,false
arugula,didymocarpus-pedicellata,390,0.9474,false,false
arugula,false-unicorn,390,0.9474,false,false
arugula,glehnia-littoralis,390,0.9474,false,false
arugula,hemp-protein,390,0.9474,false,false
arugula,indian-madder,390,0.9474,false,false
arugula,indian-mustard,390,0.9474,false,false
arugula,indian-nightshade,390,0.9474,false,false
arugula,japanese-honeysuckle,390,0.9474,false,false
arugula,korean-pine,390,0.9474,false,false
arugula,lycoris-radiata,390,0.9474,false,false
arugula,maritime-dock,390,0.9474,false,false
arugula,monogalactosyl-diglyceride,390,0.9474,false,false
arugula,mountain-ash,390,0.9474,false,false
arugula,pediococcus-pentosaceus,390,0.9474,false,false
arugula,pedra-hume,390,0.9474,false,false
arugula,scabrous-gentian,390,0.9474,false,false
arugula,thymus-satureioides,390,0.9474,false,false
arugula,typhonium-flagelliforme,390,0.9474,false,false
arugula,uraria-picta,390,0.9474,false,false
arugula,vitex-negundo,390,0.9474,false,false
asparagus-adscendens,belamcanda,390,0.9474,false,false
asparagus-adscendens,cassia,390,0.9474,false,false
asparagus-adscendens,cedar,390,0.9474,false,false
asparagus-adscendens,condonopsis,390,0.9474,false,false
asparagus-adscendens,cyathula,390,0.9474,false,false
asparagus-adscendens,dipsacus,390,0.9474,false,false
asparagus-adscendens,eschsoltzaxanthone,390,0.9474,false,false
asparagus-adscendens,isatis,390,0.9474,false,false
asparagus-adscendens,lithothamnium,390,0.9474,false,false
asparagus-adscendens,lodhtree,390,0.9474,false,false
asparagus-adscendens,lysophosphtidylcholine,390,0.9474,false,false
asparagus-adscendens,molluscs,390,0.9474,false,false
asparagus-adscendens,mycozyme,390,0.9474,false,false
asparagus-adscendens,phycocyanins,390,0.9474,false,false
asparagus-adscendens,ruscus,390,0.9474,false,false
asparagus-adscendens,tapioca,390,0.9474,false,false
asparagus-adscendens,tremella,390,0.9474,false,false
belamcanda,beta-glucosidase,390,0.9474,false,false
belamcanda,capillary-artemisia,390,0.9474,false,false
belamcanda,chia-protein,390,0.9474,false,false
belamcanda,corn-fiber,390,0.9474,false,false
belamcanda,cyanthillium-cinereum,390,0.9474,false,false
belamcanda,didymocarpus-pedicellata,390,0.9474,false,false
belamcanda,false-unicorn,390,0.9474,false,false
belamcanda,glehnia-littoralis,390,0.9474,false,false
belamcanda,hemp-protein,390,0.9474,false,false
belamcanda,indian-madder,390,0.9474,false,false
belamcanda,indian-mustard,390,0.9474,false,false
belamcanda,indian-nightshade,390,0.9474,false,false
belamcanda,japanese-honeysuckle,390,0.9474,false,false
belamcanda,korean-pine,390,0.9474,false,false
belamcanda,lycoris-radiata,390,0.9474,false,false
belamcanda,maritime-dock,390,0.9474,false,false
belamcanda,monogalactosyl-diglyceride,390,0.9474,false,false
belamcanda,mountain-ash,390,0.9474,false,false
belamcanda,pediococcus-pentosaceus,390,0.9474,false,false
belamcanda,pedra-hume,390,0.9474,false,false
belamcanda,scabrous-gentian,390,0.9474,false,false
belamcanda,thymus-satureioides,390,0.9474,false,false
belamcanda,typhonium-flagelliforme,390,0.9474,false,false
belamcanda,uraria-picta,390,0.9474,false,false
belamcanda,vitex-negundo,390,0.9474,false,false
beta-glucosidase,cassia,390,0.9474,false,false
beta-glucosidase,cedar,390,0.9474,false,false
beta-glucosidase,condonopsis,390,0.9474,false,false
beta-glucosidase,cyathula,390,0.9474,false,false
beta-glucosidase,dipsacus,390,0.9474,false,false
beta-glucosidase,eschsoltzaxanthone,390,0.9474,false,false
beta-glucosidase,isatis,390,0.9474,false,false
beta-glucosidase,lithothamnium,390,0.9474,false,false
beta-glucosidase,lodhtree,390,0.9474,false,false
beta-glucosidase,lysophosphtidylcholine,390,0.9474,false,false
beta-glucosidase,molluscs,390,0.9474,false,false
beta-glucosidase,mycozyme,390,0.9474,false,false
beta-glucosidase,phycocyanins,390,0.9474,false,false
beta-glucosidase,ruscus,390,0.9474,false,false
beta-glucosidase,tapioca,390,0.9474,false,false
beta-glucosidase,tremella,390,0.9474,false,false
capillary-artemisia,cassia,390,0.9474,false,false
capillary-artemisia,cedar,390,0.9474,false,false
capillary-artemisia,condonopsis,390,0.9474,false,false
capillary-artemisia,cyathula,390,0.9474,false,false
capillary-artemisia,dipsacus,390,0.9474,false,false
capillary-artemisia,eschsoltzaxanthone,390,0.9474,false,false
capillary-artemisia,isatis,390,0.9474,false,false
capillary-artemisia,lithothamnium,390,0.9474,false,false
capillary-artemisia,lodhtree,390,0.9474,false,false
capillary-artemisia,lysophosphtidylcholine,390,0.9474,false,false
capillary-artemisia,molluscs,390,0.9474,false,false
capillary-artemisia,mycozyme,390,0.9474,false,false
capillary-artemisia,phycocyanins,390,0.9474,false,false
capillary-artemisia,ruscus,390,0.9474,false,false
capillary-artemisia,tapioca,390,0.9474,false,false
capillary-artemisia,tremella,390,0.9474,false,false
cassia,chia-protein,390,0.9474,false,false
cassia,corn-fiber,390,0.9474,false,false
cassia,cyanthillium-cinereum,390,0.9474,false,false
cassia,didymocarpus-pedicellata,390,0.9474,false,false
cassia,false-unicorn,390,0.9474,false,false
cassia,glehnia-littoralis,390,0.9474,false,false
cassia,hemp-protein,390,0.9474,false,false
cassia,indian-madder,390,0.9474,false,false
cassia,indian-mustard,390,0.9474,false,false
cassia,indian-nightshade,390,0.9474,false,false
cassia,japanese-honeysuckle,390,0.9474,false,false
cassia,korean-pine,390,0.9474,false,false
cassia,lycoris-radiata,390,0.9474,false,false
cassia,maritime-dock,390,0.9474,false,false
cassia,monogalactosyl-diglyceride,390,0.9474,false,false
cassia,mountain-ash,390,0.9474,false,false
cassia,pediococcus-pentosaceus,390,0.9474,false,false
cassia,pedra-hume,390,0.9474,false,false
cassia,scabrous-gentian,390,0.9474,false,false
cassia,thymus-satureioides,390,0.9474,false,false
cassia,typhonium-flagelliforme,390,0.9474,false,false
cassia,uraria-picta,390,0.9474,false,false
cassia,vitex-negundo,390,0.9474,false,false
cedar,chia-protein,390,0.9474,false,false
cedar,corn-fiber,390,0.9474,false,false
cedar,cyanthillium-cinereum,390,0.9474,false,false
cedar,didymocarpus-pedicellata,390,0.9474,false,false
cedar,false-unicorn,390,0.9474,false,false
cedar,glehnia-littoralis,390,0.9474,false,false
cedar,hemp-protein,390,0.9474,false,false
cedar,indian-madder,390,0.9474,false,false
cedar,indian-mustard,390,0.9474,false,false
cedar,indian-nightshade,390,0.9474,false,false
cedar,japanese-honeysuckle,390,0.9474,false,false
cedar,korean-pine,390,0.9474,false,false
cedar,lycoris-radiata,390,0.9474,false,false
cedar,maritime-dock,390,0.9474,false,false
cedar,monogalactosyl-diglyceride,390,0.9474,false,false
cedar,mountain-ash,390,0.9474,false,false
cedar,pediococcus-pentosaceus,390,0.9474,false,false
cedar,pedra-hume,390,0.9474,false,false
cedar,scabrous-gentian,390,0.9474,false,false
cedar,thymus-satureioides,390,0.9474,false,false
cedar,typhonium-flagelliforme,390,0.9474,false,false
cedar,uraria-picta,390,0.9474,false,false
cedar,vitex-negundo,390,0.9474,false,false
chia-protein,condonopsis,390,0.9474,false,false
chia-protein,cyathula,390,0.9474,false,false
chia-protein,dipsacus,390,0.9474,false,false
chia-protein,eschsoltzaxanthone,390,0.9474,false,false
chia-protein,isatis,390,0.9474,false,false
chia-protein,lithothamnium,390,0.9474,false,false
chia-protein,lodhtree,390,0.9474,false,false
chia-protein,lysophosphtidylcholine,390,0.9474,false,false
chia-protein,molluscs,390,0.9474,false,false
chia-protein,mycozyme,390,0.9474,false,false
chia-protein,phycocyanins,390,0.9474,false,false
chia-protein,ruscus,390,0.9474,false,false
chia-protein,tapioca,390,0.9474,false,false
chia-protein,tremella,390,0.9474,false,false
condonopsis,corn-fiber,390,0.9474,false,false
condonopsis,cyanthillium-cinereum,390,0.9474,false,false
condonopsis,didymocarpus-pedicellata,390,0.9474,false,false
condonopsis,false-unicorn,390,0.9474,false,false
condonopsis,glehnia-littoralis,390,0.9474,false,false
condonopsis,hemp-protein,390,0.9474,false,false
condonopsis,indian-madder,390,0.9474,false,false
condonopsis,indian-mustard,390,0.9474,false,false
condonopsis,indian-nightshade,390,0.9474,false,false
condonopsis,japanese-honeysuckle,390,0.9474,false,false
condonopsis,korean-pine,390,0.9474,false,false
condonopsis,lycoris-radiata,390,0.9474,false,false
condonopsis,maritime-dock,390,0.9474,false,false
condonopsis,monogalactosyl-diglyceride,390,0.9474,false,false
condonopsis,mountain-ash,390,0.9474,false,false
condonopsis,pediococcus-pentosaceus,390,0.9474,false,false
condonopsis,pedra-hume,390,0.9474,false,false
condonopsis,scabrous-gentian,390,0.9474,false,false
condonopsis,thymus-satureioides,390,0.9474,false,false
condonopsis,typhonium-flagelliforme,390,0.9474,false,false
condonopsis,uraria-picta,390,0.9474,false,false
condonopsis,vitex-negundo,390,0.9474,false,false
corn-fiber,cyathula,390,0.9474,false,false
corn-fiber,dipsacus,390,0.9474,false,false
corn-fiber,eschsoltzaxanthone,390,0.9474,false,false
corn-fiber,isatis,390,0.9474,false,false
corn-fiber,lithothamnium,390,0.9474,false,false
corn-fiber,lodhtree,390,0.9474,false,false
corn-fiber,lysophosphtidylcholine,390,0.9474,false,false
corn-fiber,molluscs,390,0.9474,false,false
corn-fiber,mycozyme,390,0.9474,false,false
corn-fiber,phycocyanins,390,0.9474,false,false
corn-fiber,ruscus,390,0.9474,false,false
corn-fiber,tapioca,390,0.9474,false,false
corn-fiber,tremella,390,0.9474,false,false
cyanthillium-cinereum,cyathula,390,0.9474,false,false
cyanthillium-cinereum,dipsacus,390,0.9474,false,false
cyanthillium-cinereum,eschsoltzaxanthone,390,0.9474,false,false
cyanthillium-cinereum,isatis,390,0.9474,false,false
cyanthillium-cinereum,lithothamnium,390,0.9474,false,false
cyanthillium-cinereum,lodhtree,390,0.9474,false,false
cyanthillium-cinereum,lysophosphtidylcholine,390,0.9474,false,false
cyanthillium-cinereum,molluscs,390,0.9474,false,false
cyanthillium-cinereum,mycozyme,390,0.9474,false,false
cyanthillium-cinereum,phycocyanins,390,0.9474,false,false
cyanthillium-cinereum,ruscus,390,0.9474,false,false
cyanthillium-cinereum,tapioca,390,0.9474,false,false
cyanthillium-cinereum,tremella,390,0.9474,false,false
cyathula,didymocarpus-pedicellata,390,0.9474,false,false
cyathula,false-unicorn,390,0.9474,false,false
cyathula,glehnia-littoralis,390,0.9474,false,false
cyathula,hemp-protein,390,0.9474,false,false
cyathula,indian-madder,390,0.9474,false,false
cyathula,indian-mustard,390,0.9474,false,false
cyathula,indian-nightshade,390,0.9474,false,false
cyathula,japanese-honeysuckle,390,0.9474,false,false
cyathula,korean-pine,390,0.9474,false,false
cyathula,lycoris-radiata,390,0.9474,false,false
cyathula,maritime-dock,390,0.9474,false,false
cyathula,monogalactosyl-diglyceride,390,0.9474,false,false
cyathula,mountain-ash,390,0.9474,false,false
cyathula,pediococcus-pentosaceus,390,0.9474,false,false
cyathula,pedra-hume,390,0.9474,false,false
cyathula,scabrous-gentian,390,0.9474,false,false
cyathula,thymus-satureioides,390,0.9474,false,false
cyathula,typhonium-flagelliforme,390,0.9474,false,false
cyathula,uraria-picta,390,0.9474,false,false
cyathula,vitex-negundo,390,0.9474,false,false
didymocarpus-pedicellata,dipsacus,390,0.9474,false,false
didymocarpus-pedicellata,eschsoltzaxanthone,390,0.9474,false,false
didymocarpus-pedicellata,isatis,390,0.9474,false,false
didymocarpus-pedicellata,lithothamnium,390,0.9474,false,false
didymocarpus-pedicellata,lodhtree,390,0.9474,false,false
didymocarpus-pedicellata,lysophosphtidylcholine,390,0.9474,false,false
didymocarpus-pedicellata,molluscs,390,0.9474,false,false
didymocarpus-pedicellata,mycozyme,390,0.9474,false,false
didymocarpus-pedicellata,phycocyanins,390,0.9474,false,false
didymocarpus-pedicellata,ruscus,390,0.9474,false,false
didymocarpus-pedicellata,tapioca,390,0.9474,false,false
didymocarpus-pedicellata,tremella,390,0.9474,false,false
dipsacus,false-unicorn,390,0.9474,false,false
dipsacus,glehnia-littoralis,390,0.9474,false,false
dipsacus,hemp-protein,390,0.9474,false,false
dipsacus,indian-madder,390,0.9474,false,false
dipsacus,indian-mustard,390,0.9474,false,false
dipsacus,indian-nightshade,390,0.9474,false,false
dipsacus,japanese-honeysuckle,390,0.9474,false,false
dipsacus,korean-pine,390,0.9474,false,false
dipsacus,lycoris-radiata,390,0.9474,false,false
dipsacus,maritime-dock,390,0.9474,false,false
dipsacus,monogalactosyl-diglyceride,390,0.9474,false,false
dipsacus,mountain-ash,390,0.9474,false,false
dipsacus,pediococcus-pentosaceus,390,0.9474,false,false
dipsacus,pedra-hume,390,0.9474,false,false
dipsacus,scabrous-gentian,390,0.9474,false,false
dipsacus,thymus-satureioides,390,0.9474,false,false
dipsacus,typhonium-flagelliforme,390,0.9474,false,false
dipsacus,uraria-picta,390,0.9474,false,false
dipsacus,vitex-negundo,390,0.9474,false,false
eschsoltzaxanthone,false-unicorn,390,0.9474,false,false
eschsoltzaxanthone,glehnia-littoralis,390,0.9474,false,false
eschsoltzaxanthone,hemp-protein,390,0.9474,false,false
eschsoltzaxanthone,indian-madder,390,0.9474,false,false
eschsoltzaxanthone,indian-mustard,390,0.9474,false,false
eschsoltzaxanthone,indian-nightshade,390,0.9474,false,false
eschsoltzaxanthone,japanese-honeysuckle,390,0.9474,false,false
eschsoltzaxanthone,korean-pine,390,0.9474,false,false
eschsoltzaxanthone,lycoris-radiata,390,0.9474,false,false
eschsoltzaxanthone,maritime-dock,390,0.9474,false,false
eschsoltzaxanthone,monogalactosyl-diglyceride,390,0.9474,false,false
eschsoltzaxanthone,mountain-ash,390,0.9474,false,false
eschsoltzaxanthone,pediococcus-pentosaceus,390,0.9474,false,false
eschsoltzaxanthone,pedra-hume,390,0.9474,false,false
eschsoltzaxanthone,scabrous-gentian,390,0.9474,false,false
eschsoltzaxanthone,thymus-satureioides,390,0.9474,false,false
eschsoltzaxanthone,typhonium-flagelliforme,390,0.9474,false,false
eschsoltzaxanthone,uraria-picta,390,0.9474,false,false
eschsoltzaxanthone,vitex-negundo,390,0.9474,false,false
false-unicorn,isatis,390,0.9474,false,false
false-unicorn,lithothamnium,390,0.9474,false,false
false-unicorn,lodhtree,390,0.9474,false,false
false-unicorn,lysophosphtidylcholine,390,0.9474,false,false
false-unicorn,molluscs,390,0.9474,false,false
false-unicorn,mycozyme,390,0.9474,false,false
false-unicorn,phycocyanins,390,0.9474,false,false
false-unicorn,ruscus,390,0.9474,false,false
false-unicorn,tapioca,390,0.9474,false,false
false-unicorn,tremella,390,0.9474,false,false
glehnia-littoralis,isatis,390,0.9474,false,false
glehnia-littoralis,lithothamnium,390,0.9474,false,false
glehnia-littoralis,lodhtree,390,0.9474,false,false
glehnia-littoralis,lysophosphtidylcholine,390,0.9474,false,false
glehnia-littoralis,molluscs,390,0.9474,false,false
glehnia-littoralis,mycozyme,390,0.9474,false,false
glehnia-littoralis,phycocyanins,390,0.9474,false,false
glehnia-littoralis,ruscus,390,0.9474,false,false
glehnia-littoralis,tapioca,390,0.9474,false,false
glehnia-littoralis,tremella,390,0.9474,false,false
hemp-protein,isatis,390,0.9474,false,false
hemp-protein,lithothamnium,390,0.9474,false,false
hemp-protein,lodhtree,390,0.9474,false,false
hemp-protein,lysophosphtidylcholine,390,0.9474,false,false
hemp-protein,molluscs,390,0.9474,false,false
hemp-protein,mycozyme,390,0.9474,false,false
hemp-protein,phycocyanins,390,0.9474,false,false
hemp-protein,ruscus,390,0.9474,false,false
hemp-protein,tapioca,390,0.9474,false,false
hemp-protein,tremella,390,0.9474,false,false
indian-madder,isatis,390,0.9474,false,false
indian-madder,lithothamnium,390,0.9474,false,false
indian-madder,lodhtree,390,0.9474,false,false
indian-madder,lysophosphtidylcholine,390,0.9474,false,false
indian-madder,molluscs,390,0.9474,false,false
indian-madder,mycozyme,390,0.9474,false,false
indian-madder,phycocyanins,390,0.9474,false,false
indian-madder,ruscus,390,0.9474,false,false
indian-madder,tapioca,390,0.9474,false,false
indian-madder,tremella,390,0.9474,false,false
indian-mustard,isatis,390,0.9474,false,false
indian-mustard,lithothamnium,390,0.9474,false,false
indian-mustard,lodhtree,390,0.9474,false,false
indian-mustard,lysophosphtidylcholine,390,0.9474,false,false
indian-mustard,molluscs,390,0.9474,false,false
indian-mustard,mycozyme,390,0.9474,false,false
indian-mustard,phycocyanins,390,0.9474,false,false
indian-mustard,ruscus,390,0.9474,false,false
indian-mustard,tapioca,390,0.9474,false,false
indian-mustard,tremella,390,0.9474,false,false
indian-nightshade,isatis,390,0.9474,false,false
indian-nightshade,lithothamnium,390,0.9474,false,false
indian-nightshade,lodhtree,390,0.9474,false,false
indian-nightshade,lysophosphtidylcholine,390,0.9474,false,false
indian-nightshade,molluscs,390,0.9474,false,false
indian-nightshade,mycozyme,390,0.9474,false,false
indian-nightshade,phycocyanins,390,0.9474,false,false
indian-nightshade,ruscus,390,0.9474,false,false
indian-nightshade,tapioca,390,0.9474,false,false
indian-nightshade,tremella,390,0.9474,false,false
isatis,japanese-honeysuckle,390,0.9474,false,false
isatis,korean-pine,390,0.9474,false,false
isatis,lycoris-radiata,390,0.9474,false,false
isatis,maritime-dock,390,0.9474,false,false
isatis,monogalactosyl-diglyceride,390,0.9474,false,false
isatis,mountain-ash,390,0.9474,false,false
isatis,pediococcus-pentosaceus,390,0.9474,false,false
isatis,pedra-hume,390,0.9474,false,false
isatis,scabrous-gentian,390,0.9474,false,false
isatis,thymus-satureioides,390,0.9474,false,false
isatis,typhonium-flagelliforme,390,0.9474,false,false
isatis,uraria-picta,390,0.9474,false,false
isatis,vitex-negundo,390,0.9474,false,false
japanese-honeysuckle,lithothamnium,390,0.9474,false,false
japanese-honeysuckle,lodhtree,390,0.9474,false,false
japanese-honeysuckle,lysophosphtidylcholine,390,0.9474,false,false
japanese-honeysuckle,molluscs,390,0.9474,false,false
japanese-honeysuckle,mycozyme,390,0.9474,false,false
japanese-honeysuckle,phycocyanins,390,0.9474,false,false
japanese-honeysuckle,ruscus,390,0.9474,false,false
japanese-honeysuckle,tapioca,390,0.9474,false,false
japanese-honeysuckle,tremella,390,0.9474,false,false
korean-pine,lithothamnium,390,0.9474,false,false
korean-pine,lodhtree,390,0.9474,false,false
korean-pine,lysophosphtidylcholine,390,0.9474,false,false
korean-pine,molluscs,390,0.9474,false,false
korean-pine,mycozyme,390,0.9474,false,false
korean-pine,phycocyanins,390,0.9474,false,false
korean-pine,ruscus,390,0.9474,false,false
korean-pine,tapioca,390,0.9474,false,false
korean-pine,tremella,390,0.9474,false,false
lithothamnium,lycoris-radiata,390,0.9474,false,false
lithothamnium,maritime-dock,390,0.9474,false,false
lithothamnium,monogalactosyl-diglyceride,390,0.9474,false,false
lithothamnium,mountain-ash,390,0.9474,false,false
lithothamnium,pediococcus-pentosaceus,390,0.9474,false,false
lithothamnium,pedra-hume,390,0.9474,false,false
lithothamnium,scabrous-gentian,390,0.9474,false,false
lithothamnium,thymus-satureioides,390,0.9474,false,false
lithothamnium,typhonium-flagelliforme,390,0.9474,false,false
lithothamnium,uraria-picta,390,0.9474,false,false
lithothamnium,vitex-negundo,390,0.9474,false,false
lodhtree,lycoris-radiata,390,0.9474,false,false
lodhtree,maritime-dock,390,0.9474,false,false
lodhtree,monogalactosyl-diglyceride,390,0.9474,false,false
lodhtree,mountain-ash,390,0.9474,false,false
lodhtree,pediococcus-pentosaceus,390,0.9474,false,false
lodhtree,pedra-hume,390,0.9474,false,false
lodhtree,scabrous-gentian,390,0.9474,false,false
lodhtree,thymus-satureioides,390,0.9474,false,false
lodhtree,typhonium-flagelliforme,390,0.9474,false,false
lodhtree,uraria-picta,390,0.9474,false,false
lodhtree,vitex-negundo,390,0.9474,false,false
lycoris-radiata,lysophosphtidylcholine,390,0.9474,false,false
lycoris-radiata,molluscs,390,0.9474,false,false
lycoris-radiata,mycozyme,390,0.9474,false,false
lycoris-radiata,phycocyanins,390,0.9474,false,false
lycoris-radiata,ruscus,390,0.9474,false,false
lycoris-radiata,tapioca,390,0.9474,false,false
lycoris-radiata,tremella,390,0.9474,false,false
lysophosphtidylcholine,maritime-dock,390,0.9474,false,false
lysophosphtidylcholine,monogalactosyl-diglyceride,390,0.9474,false,false
lysophosphtidylcholine,mountain-ash,390,0.9474,false,false
lysophosphtidylcholine,pediococcus-pentosaceus,390,0.9474,false,false
lysophosphtidylcholine,pedra-hume,390,0.9474,false,false
